title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Coco,2017,105.0,7+ (PG),America,https://img.reelgood.com/content/movie/84b17b50-5c6b-4c00-a798-f83ddda0187d/poster-780.jpg,"Animation, Action & Adventure, Comedy, Family, Fantasy, Mystery","Music, Ghost, Singing",8.4,97%,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.","{""reelgood"": ""coco-2017"", ""netflix"": ""80189213""}"
Coconut The Little Dragon,2014,82.0,All (G),Germany,https://img.reelgood.com/content/movie/d5166924-d8ec-458d-a864-71583163804f/poster-780.jpg,"Animation, Family",Animal,4.4,,"Coconut and his friend Oscar are outsiders on Dragon Island. Coconut is supposed to be a flying dragon but he can't fly and Oscar, a carnivore by nature, is a vegetarian bychoice. Together with the porcupine Matilda they go on fabulous adventures and meet dragons in all shapes and sizes.","{""reelgood"": ""coconut-the-little-dragon-2014"", ""amazon"": ""B075FPJLWC""}"
Coco y Raulito: Carrusel de ternura,2018,56.0,13+ (PG-13),,https://img.reelgood.com/content/movie/8cfebb55-54f8-438d-af02-77f61bbe3ecb/poster-780.jpg,"Comedy, Stand-up & Talk",,6.6,,"A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.","{""reelgood"": ""coco-y-raulito-carrusel-de-ternura-2018"", ""netflix"": ""80192135""}"
Coda,2013,9.0,,Ireland,https://img.reelgood.com/content/movie/8c4bbda7-f7c0-4d10-bb5c-7e2d2463c1bc/poster-780.jpg,"Animation, Drama, Fantasy",Short,7.2,,"A lost soul stumbles drunken through the city. In a park, Death finds him and shows him many things.","{""reelgood"": ""coda-2013"", ""amazon"": ""B07641H8MW""}"
Code 2600,2011,82.0,7+ (PG),,https://img.reelgood.com/content/movie/03065cc7-29f7-4508-ac71-f32135fbb4e4/poster-780.jpg,Documentary,Technology,7.3,,CODE 2600 documents the rise of the Information Technology Age as told through the events and people who helped build and manipulate it.,"{""reelgood"": ""code-2600-2011"", ""amazon"": ""B073GJ691V""}"
Code 7 Victim 5,1964,88.0,,,https://img.reelgood.com/content/movie/0d74a53b-4dd5-4264-9712-c0818220c414/poster-780.jpg,"Action & Adventure, Crime",,5.1,,A very special agent with a code that means: He Can Go All The Way,"{""reelgood"": ""code-7-victim-5-1964"", ""amazon"": ""B074L3Z869""}"
Code Black,2014,88.0,,,https://img.reelgood.com/content/movie/57a94b33-3d59-46d4-9b2a-6450969ea13a/poster-780.jpg,"Documentary, Drama",,7.3,88%,"Code Black follows a team of young, idealistic and energetic ER doctors during the transition from the old to the new L.A. County as they try to avoid burnout and improve patient care. Why do they persist, despite being under siege by rules, regulations and paperwork?","{""reelgood"": ""code-black-2014"", ""amazon"": ""B07S11ZWJ7""}"
CODE: Debugging the Gender Gap,2015,80.0,,,https://img.reelgood.com/content/movie/39d1eaf2-cfcb-4d22-bb31-932310f79f2f/poster-780.jpg,"Documentary, Biography, Family, History","Female Director, Technology, Science",6,,"At a time in the United States when the tech sector outpaces the overall growth of the employment market, CODE asks the important question: Where are all the women?","{""reelgood"": ""code-debugging-the-gender-gap-2015"", ""amazon"": ""B07N4LH6DL""}"
CodeGirl,2015,108.0,All (G),America,https://img.reelgood.com/content/movie/7a9c4de0-dcc8-4a2e-b4c2-c322e04bf738/poster-780.jpg,Documentary,"Female Director, Technology, Science",6.3,60%,"Join high school-aged girls from around the world as they try to better their community through technology and collaboration in this thrilling, heartfelt documentary.  By 2017, the app market will be valued at $77 Billion. Over 80% of these developers are male. The Technovation Challenge aims to change that by empowering girls worldwide to develop apps for an international competition. From rural Moldova to urban Brazil to suburban Massachusetts, CODEGIRL follows teams who dream of holding their own in the world’s fastest-growing industry. The winning team gets $10K to complete and release their app, but every girl discovers something valuable along the way.","{""reelgood"": ""codegirl-2015"", ""amazon"": ""B07R822S1P""}"
Code Name: The Cleaner,2007,84.0,13+ (PG-13),,https://img.reelgood.com/content/movie/84cd514a-5e6e-441a-8774-f3c34e520a42/poster-780.jpg,"Action & Adventure, Comedy, Crime",,4.6,4%,"Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.","{""reelgood"": ""code-name-the-cleaner-2007"", ""netflix"": ""70044705""}"
Code Name: Wild Geese,1984,101.0,18+ (R),,https://img.reelgood.com/content/movie/eb8e01da-4341-4b8f-beb0-23242e6bf0b7/poster-780.jpg,Action & Adventure,,5.2,,"Commander Robin Wesley, leader of a group of mercenaries, go to the Golden Triangle in Southeast Asia to overthrow the dictator, who is a major manufacturer and dealer of the world's opium.","{""reelgood"": ""code-name-wild-geese-1984"", ""amazon"": ""B01MY8A284""}"
Code Name: Zebra,1987,90.0,,,https://img.reelgood.com/content/movie/0a933163-5b5e-40f9-afe6-b38b64dd91b2/poster-780.jpg,Action & Adventure,,4.4,,A group of Vietnam War veterans declare war on Los Angeles drug dealers and the Mafia.,"{""reelgood"": ""code-name-zebra-1987"", ""amazon"": ""B002W45TGC""}"
Code of Silence,1985,101.0,18+ (R),,https://img.reelgood.com/content/movie/ac5652f4-3920-4260-87ce-c2bad3f1cb24/poster-780.jpg,"Action & Adventure, Crime, Drama, Thriller",,6.1,63%,A Chicago cop is caught in a middle of a gang war while his own comrades shun him because he wants to take an irresponsible cop down.,"{""reelgood"": ""code-of-silence-1985"", ""amazon"": ""B07KJ9D4GH""}"
Code of Silence,2018,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,"Code of Silence follows the parallel journeys of a fervently Orthodox Jewish father and his now-secular son, after the son Manny breaks the code of silence in Melbourne's Orthodox community and goes public with his story of being sexually abused as a school student.","{""reelgood"": ""code-of-silence-2018"", ""amazon"": ""B07FRQHQ4G""}"
Code of the Cactus,1939,56.0,,America,https://img.reelgood.com/content/movie/0b345990-fbef-48e4-9241-cc4c186e82cb/poster-780.jpg,Action & Adventure,Police,6.3,,A story of cattle rustling and double identities.,"{""reelgood"": ""code-of-the-cactus-1939"", ""amazon"": ""B01ALLJUS0""}"
Code of the Fearless,1939,56.0,,America,https://img.reelgood.com/content/movie/91254547-3443-4b48-b17e-7beeb2b2bfa2/poster-780.jpg,,"Music, Singing",5.3,,"When it appears that Fred Jamison is a member of Red's gang, he is kicked out of the Rangers. But it's just a plot between Fred and the Ranger Captain. Fred then gets into Red's gang and makes plans that will enable the Rangers to bring them all in. But his message to the Captain is intercepted and the hoax revealed.","{""reelgood"": ""code-of-the-fearless-1939"", ""amazon"": ""B01IH7WFRS""}"
CODumentary,2017,93.0,,,https://img.reelgood.com/content/movie/e28f1b99-63aa-4c87-94ac-96a9f06e69b9/poster-780.jpg,Documentary,,4.3,,"An independent documentary telling a story of how the video game Call Of Duty grew into one of the biggest global entertainment blockbuster franchises of all time. Featuring developers,experts and pro players,the film looks at how a single video game gained millions of fans,broke numerous records and battled through the years to establish itself as one of the greatest video games of all time.","{""reelgood"": ""codumentary-2017"", ""amazon"": ""B074XJ21ZH""}"
Coexist,2010,53.0,,,https://img.reelgood.com/content/movie/5429c3e3-af97-4fbc-8c81-4fad83fc3059/poster-780.jpg,"Documentary, History",,8.3,,"Coexist tells the emotional stories of women who survived the Rwandan genocide in 1994. They continue to cope with the loss of their families as the killers who created this trauma return from jail back to the villages where they once lived. Faced with these perpetrators on a daily basis, the victims must decide whether they can forgive them or not. Their decisions are unfathomable to many, and speak to a humanity that has survived the worst violence imaginable.","{""reelgood"": ""coexist-2017"", ""amazon"": ""B07DVB2XQ5""}"
Coffee and Lots more,2015,100.0,,,https://img.reelgood.com/content/movie/0669e3aa-1980-47bd-a28d-b757b18ca92d/poster-780.jpg,Romance,,7.3,,"Coffee Ani Barach Kahi, The movie about colleague working in IT Company and falling in love with each other over the cup of Coffee!","{""reelgood"": ""coffee-and-lots-more-2015"", ""netflix"": ""80201610""}"
Coffee for All,2017,69.0,,,https://img.reelgood.com/content/movie/5f099ecf-73f4-42bd-94f4-67b5b83b7830/poster-780.jpg,Documentary,,5.8,,"Just as ""the fluttering of the wings of a butterfly can be felt on the other side of the world"" (according to the Chinese proverb) a coffee offered in Naples can be felt in Buenos Aires and replicated in New York. In the bars of threedifferent cities ofthe world, the camera will record the ""first flutter"" of a coffee cup offered to a customer.","{""reelgood"": ""coffee-for-all-2015"", ""netflix"": ""80232894""}"
Coffee & Pie,2011,15.0,,,https://img.reelgood.com/content/movie/0a853c3e-12c0-4a5f-8cd9-22404283ed48/poster-780.jpg,"Comedy, LGBTQ",,6.6,,"In this self-proclaimed anti-romantic comedy, couple June and October are breaking up. Manipulative June feels her moral superiority justifies the breakup. A ""confucked"" October learns from seasoned waitress Billy-Jean, that revenge is a dish best served with pie.","{""reelgood"": ""coffee-pie-2011"", ""amazon"": ""B06XT4L2LX""}"
Coffee with D,2017,123.0,13+ (PG-13),,https://img.reelgood.com/content/movie/4308532f-0280-46f6-93fd-ff419069b826/poster-780.jpg,"Comedy, Crime",,4.5,17%,"A celebrated journalist interviews one of the world's most dreaded terrorists, ""D"".","{""reelgood"": ""coffee-with-d-2017"", ""netflix"": ""80201820"", ""amazon"": ""B07RM869HH""}"
Coffin Rock,2009,92.0,,,https://img.reelgood.com/content/movie/7f2a2868-e84e-44b6-96ef-c40f96b3c414/poster-780.jpg,"Thriller, Mystery, Drama",,5.3,70%,"A woman unable to conceive a child with her husband, despite years of trying, makes the drunken mistake of sleeping with a young stranger. The stranger then goes to terrifying lengths to prove his paternity.","{""reelgood"": ""coffin-rock-2009"", ""hulu"": ""coffin-rock-44301331-d1a2-4384-81d2-01c7bb00009b""}"
Coherence,2013,89.0,7+ (PG),America,https://img.reelgood.com/content/movie/4b5c8d8f-7df1-4ccc-b3f3-066607e1e9a9/poster-780.jpg,"Science-Fiction, Thriller, Mystery, Horror","Friendship, Space, Science, Psychology",7.2,88%,"On the night of an astronomical anomaly, eight friends at a dinner party experience a troubling chain of reality bending events.","{""reelgood"": ""coherence-2013"", ""amazon"": ""B00MFDZJAG"", ""hulu"": ""coherence-bee5a3d5-b60d-4e71-8fa9-90e10f569df3""}"
Coin Heist,2017,97.0,7+ (PG),America,https://img.reelgood.com/content/movie/717c4381-594b-44c1-a820-e970fea3668d/poster-780.jpg,"Crime, Drama, Family, Romance, Mystery, Thriller","Based on Books, Adaptation",4.8,,"When a crisis threatens to destroy their high school, four teens hatch a daring plan to raise $10 million. Step one? Breaking into the U.S. Mint.","{""reelgood"": ""coin-heist-2017"", ""netflix"": ""80097725""}"
Coin Locker Girl,2015,110.0,,,https://img.reelgood.com/content/movie/f517ccc1-1d3c-42aa-9b27-33ec91fecfc2/poster-780.jpg,"Drama, Crime, Thriller",,6.7,,"A child abandoned in a subway coin locker is sold to a ruthless and calculating loan shark and gangster boss dubbed “Mother” (Kim Hye-soo), who runs an organ-harvesting ring in Incheon’s Chinatown. Named Il-Young (Kim Go-Eun), the baby girl grows into Mother’s loyal right-hand enforcer and is groomed to be her eventual successor. But when Il-Young’s loyalty to Mother wavers, the clash between the two unleashes a merciless tidal wave of blood-soaked retribution and strife.","{""reelgood"": ""coin-locker-girl-2015"", ""amazon"": ""B076VCLSYR""}"
Çok Filim Hareketler Bunlar,2010,134.0,,,https://img.reelgood.com/content/movie/0d22c4c7-a84b-4247-8ed5-8e6ad49511de/poster-780.jpg,Comedy,,4.3,,"Yaz tatilinde sadece aşkın peşinde olanlar, tatile gidemeyip evde sivrisineklerle savaşanlar, sadece günübirlikçi olarak denizle buluşanlar, yazı mezuniyet balosu ile karşılamak için önce mahalleliyle uğraşanlar, yaz tatilinin en güzel hediyesi bisikletin değerini bilemeyenler, tatile uçakla gidenlerle tatili bitip okula dönerken halâ ayakları yerden kesilenler, hepimizin, hepinizin yaz hikâyeleri bu filmde.","{""reelgood"": ""cok-filim-hareketler-bunlar-2010"", ""netflix"": ""80134606""}"
Colby,2016,79.0,13+ (PG-13),,https://img.reelgood.com/content/movie/0f2b2eed-6283-41eb-9a8e-8901330f2ff4/poster-780.jpg,Drama,,6.7,,"Stranded in a small beach town, a troubled young drifter breaks into a wealthy home and cons her way into the good graces of the family that lives there.","{""reelgood"": ""colby-2016"", ""amazon"": ""B07DCZNNVS""}"
Cold Blood,1975,90.0,,,https://img.reelgood.com/content/movie/434ff67d-a75d-4d2f-8cd0-d7b295286907/poster-780.jpg,Thriller,,4.9,,"Corinna witnesses how three guys chase and shoot a man in front of her lonesome house. As only witness, they force her to come with them and care for the guy's wound. But she manages to flee shortly after and takes Blondi to a doctor. He tells her his story, how he used to smuggle drugs, but one day fled with a suitcase full of money. Corinna inexplicably falls in love with him and decides to accompany him on his further flight. But the villains are close behind them.","{""reelgood"": ""cold-blood-1975"", ""amazon"": ""B002ZV3ZZO""}"
Cold Blood Canyon,2007,90.0,13+ (PG-13),,https://img.reelgood.com/content/movie/ab1c3964-a531-491f-8da5-5f4616ab76df/poster-780.jpg,"Crime, Drama, Horror, Mystery, Thriller",,4.2,,"When Mr. and Mrs. Myers move into their highly coveted Beverly Hills home, they wonder why the price tag is too good to be true. Their daughter, Danielle, discovers the truth when a neighbor tells her one of the previous owners was murdered there years ago. When Danielle falls prey to the hauntings of the ghostly victim who lived there, Danni's dream home turns into the house from hell after she is tortured and attacked by the evil apparition. After Danielle's cries go unheard by her oblivious parents, she realizes she must get out of the house as quickly as possible or she is going to be the next victim of an even greater threat.","{""reelgood"": ""cold-blood-canyon-2007"", ""amazon"": ""B00GDF3SN2""}"
